INSPIRE_ID;FORMA_OCHRONY;DOKLADNOSC_POLOZENIA;NAZWA;OBSZAR_AZP;NR_STANOWSIKA_OBSZAR;CHRONOLOGIA;FUNKCJA;WYKAZ_DOKUMENTOW;DATA_WPISU;WOJEWODZTWO;POWIAT;GMINA;MIEJSCOWOSC;LINK
PL.1.9.ZIPOZ.NID_A_12_AR.41908;rejestr zabytków;niepewny;Krakuszowice, st. 3;105-59;29;średniowiecze;osada;953 z 1969-06-12;1969-06-12;małopolskie;wielicki;Gdów;Krakuszowice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41908&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41903;rejestr zabytków;niepewny;Krakuszowice, st. 4;104-59;159;epoka kamienia;osada;951 z 1969-06-12;1969-06-12;małopolskie;wielicki;Gdów;Krakuszowice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41903&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41408;rejestr zabytków;niepewny;Niegowić, st. 1;105-59;66;średniowiecze;osada;939 z 1969-06-12;1969-06-12;małopolskie;wielicki;Gdów;Niegowić;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41408&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41413;rejestr zabytków;niepewny;Niegowić, st. 2;105-59;67;średniowiecze;osada;938 z 1969-06-12;1969-06-12;małopolskie;wielicki;Gdów;Niegowić;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41413&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41937;rejestr zabytków;niepewny;Szczytniki, st. 1;104-59;94;epoka kamienia;osada;950 z 1969-06-12;1969-06-12;małopolskie;wielicki;Gdów;Szczytniki;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41937&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41624;rejestr zabytków;niepewny;Szczytniki, st. 5;104-59;98;epoka żelaza;osada;949 z 1969-06-12;1969-06-12;małopolskie;wielicki;Gdów;Szczytniki;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41624&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41420;rejestr zabytków;niepewny;Szczytniki, st. 6;104-59;99;epoka żelaza;osada;948 z 1969-06-12;1969-06-12;małopolskie;wielicki;Gdów;Szczytniki;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41420&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41502;rejestr zabytków;niepewny;Wiatowice;105-59;;epoka kamienia;osada;942 z 1969-06-12;1969-06-12;małopolskie;wielicki;Gdów;Wiatowice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41502&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41923;rejestr zabytków;niepewny;Wiatowice, st. 2;105-59;11;epoka kamienia;osada;844A z 1968-10-17;1968-10-17;małopolskie;wielicki;Gdów;Wiatowice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41923&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41917;rejestr zabytków;niepewny;Wiatowice, st. 3;105-59;12;epoka kamienia;osada;944 z 1969-06-12;1969-06-12;małopolskie;wielicki;Gdów;Wiatowice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41917&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41640;rejestr zabytków;niepewny;Wiatowice, st. 4;105-59;13;epoka kamienia;osada;946 z 1969-06-12;1969-06-12;małopolskie;wielicki;Gdów;Wiatowice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41640&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41507;rejestr zabytków;niepewny;Wiatowice, st. 5;105-59;14;epoka kamienia;osada;941 z 1969-06-12;1969-06-12;małopolskie;wielicki;Gdów;Wiatowice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41507&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41511;rejestr zabytków;niepewny;Wiatowice, st. 6;105-59;15;epoka kamienia;osada;945 z 1969-06-12;1969-06-12;małopolskie;wielicki;Gdów;Wiatowice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41511&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.46509;rejestr zabytków;niepewny;Wiatowice, st. 7;105-59;16;epoka kamienia;osada;940 z 1969-06-12;1969-06-12;małopolskie;wielicki;Gdów;Wiatowice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.46509&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41649;rejestr zabytków;niepewny;Wiatowice, st. 9;105-59;18;epoka kamienia;osada;943 z 1969-06-12;1969-06-12;małopolskie;wielicki;Gdów;Wiatowice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41649&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41440;rejestr zabytków;niepewny;Brzezie, st. 1;104-59;21;epoka kamienia;osada;803 z 1966-03-07;1966-03-07;małopolskie;wielicki;Kłaj;Brzezie;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41440&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41457;rejestr zabytków;niepewny;Grodkowice, st. 4;104-59;85;epoka kamienia;osada;793 z 1966-03-07;1966-03-07;małopolskie;wielicki;Kłaj;Grodkowice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41457&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41427;rejestr zabytków;niepewny;Targowisko, st. 2;104-60;60;epoka kamienia;osada;838A z 1968-10-17;1968-10-17;małopolskie;wielicki;Kłaj;Targowisko;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41427&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41495;rejestr zabytków;przybliżony;Łężkowice, st. 1;104-60;68;epoka kamienia;osada;797 z 1966-03-07;1966-03-07;małopolskie;wielicki;Kłaj;Łężkowice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41495&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41604;rejestr zabytków;niepewny;Podłęże;103-58;;epoka żelaza;osada;864/A z 1968-10-17;1968-10-17;małopolskie;wielicki;Niepołomice - obszar wiejski;Podłęże;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41604&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41691;rejestr zabytków;niepewny;Zakrzów, st. 2;103-58;80;epoka brązu ;cmentarzysko;848A z 1968-10-17;1968-10-17;małopolskie;wielicki;Niepołomice - obszar wiejski;Zakrzów;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41691&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41517;rejestr zabytków;przybliżony;Wieliczka;104-57;;średniowiecze;miasto;A-447/Woj. z 1977-06-22;1977-06-22;małopolskie;wielicki;Wieliczka - miasto;Wieliczka;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41517&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41663;rejestr zabytków;przybliżony;Wieliczka, st. 10;104-57;10;średniowiecze;osada;812 z 1966-03-28;1966-03-28;małopolskie;wielicki;Wieliczka - miasto;Wieliczka;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41663&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41670;rejestr zabytków;przybliżony;Wieliczka, st. 17;104-57;17;średniowiecze;miejsce eksploatacji surowca;818/A z 1967-06-30;1967-06-30;małopolskie;wielicki;Wieliczka - miasto;Wieliczka;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41670&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41701;rejestr zabytków;przybliżony;Czarnochowice;103-57;43;epoka kamienia;osada;862A z 1968-10-17;1968-10-17;małopolskie;wielicki;Wieliczka - obszar wiejski;Czarnochowice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41701&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41467;rejestr zabytków;niepewny;Kokotów;103-57;;epoka kamienia;osada;901A z 1968-11-07;1968-11-07;małopolskie;wielicki;Wieliczka - obszar wiejski;Kokotów;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41467&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41480;rejestr zabytków;niepewny;Kokotów;103-58;;epoka kamienia;osada;904A z 1968-11-07;1968-11-07;małopolskie;wielicki;Wieliczka - obszar wiejski;Kokotów;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41480&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41893;rejestr zabytków;niepewny;Kokotów;103-58;;epoka żelaza;osada;903A z 1968-11-07;1968-11-07;małopolskie;wielicki;Wieliczka - obszar wiejski;Kokotów;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41893&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41474;rejestr zabytków;niepewny;Kokotów, st. 14;103-58;64;epoka kamienia;osada;902 z 1968-11-07;1968-11-07;małopolskie;wielicki;Wieliczka - obszar wiejski;Kokotów;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41474&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41720;rejestr zabytków;przybliżony;Kokotów, st. 18;103-57;46;epoka kamienia;osada;905A z 1968-11-07;1968-11-07;małopolskie;wielicki;Wieliczka - obszar wiejski;Kokotów;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41720&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41404;rejestr zabytków;niepewny;Strumiany;103-58;;epoka żelaza;osada;900A z 1968-11-07;1968-11-07;małopolskie;wielicki;Wieliczka - obszar wiejski;Strumiany;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41404&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_12_AR.41953;rejestr zabytków;niepewny;Śledziejowice;103-58;;epoka brązu ;osada;863A z 1968-10-17;1968-10-17;małopolskie;wielicki;Wieliczka - obszar wiejski;Śledziejowice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_12_AR.41953&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.5324;rejestr zabytków;dokładny;Czarnowąsy, st. 1;88-37;92;epoka brązu ;cmentarzysko ciałopalne;A-20/65 z 1965-04-15;1965-04-15;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.5324&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.5320;rejestr zabytków;przybliżony;Czarnowąsy, st. 27;88-36;52;epoka żelaza;osada;A-419/76 z 1976-12-15;1976-12-15;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.5320&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.5313;rejestr zabytków;przybliżony;Czarnowąsy, st. 28;88-36;53;epoka brązu ;osada;A-425/76 z 1976-12-27;1976-12-27;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.5313&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.5316;rejestr zabytków;przybliżony;Czarnowąsy, st. 32;88-36;36;epoka żelaza;osada;A-626/84 z 1984-03-07;1984-03-07;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.5316&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.5326;rejestr zabytków;przybliżony;Czarnowąsy, st. 38;88-37;122;epoka brązu ;osada;A-420/76 z 1976-12-15;1976-12-15;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.5326&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.5322;rejestr zabytków;przybliżony;Czarnowąsy, st. 39;88-37;123;epoka brązu ;osada;A-426/76 z 1976-12-27;1976-12-27;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.5322&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.5328;rejestr zabytków;przybliżony;Czarnowąsy, st. 40;88-37;124;epoka kamienia;osada;A-788/88 z 1988-03-16;1988-03-16;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.5328&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.5435;rejestr zabytków;przybliżony;Dobrzeń Mały, st. 2;87-36;20;epoka żelaza;cmentarzysko ciałopalne;A-329/71 z 1971-03-31;1971-03-31;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.5435&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.6198;rejestr zabytków;dokładny;Opole Groszowice, st. 110;90-37;41;epoka brązu ;cmentarzysko;A-26/65 z 1965-04-15;1965-04-15;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.6198&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.6210;rejestr zabytków;przybliżony;Opole Półwieś/ Opole Bierkowice, st. 17;89-36;8;średniowiecze;osada;A-625/84 z 1984-03-06;1984-03-06;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.6210&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.6230;rejestr zabytków;przybliżony;Opole-Groszowice, st. 35;91-37;11;epoka brązu ;stanowisko archeologiczne;A-352/72 z 1972-12-20;1972-12-20;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.6230&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.6228;rejestr zabytków;przybliżony;Opole-Groszowiece, st. 109;90-37;40;epoka brązu ;osada;A-930/91 z 1991-06-01;1991-06-01;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.6228&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.6224;rejestr zabytków;przybliżony;Opole-Ostrówek;89-37;;średniowiecze;miasto;A-1/64 z 1964-03-16;1964-03-16;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.6224&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.6275;rejestr zabytków;dokładny;Opole-Półwieś/ Opole-Bierkowice (Chwałkowice), st. 15;89-36;6;średniowiecze;osada;A-624/84 z 1984-03-06;1984-03-06;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.6275&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.6263;rejestr zabytków;przybliżony;Opole-Wróblin, st. 52;88-37;40;epoka brązu ;osada;A-21/65 z 1965-04-15;1965-04-15;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.6263&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.6261;rejestr zabytków;przybliżony;Opole-Wróblin, st. 53;88-37;41;epoka brązu ;osada;A-21/65 z 1965-04-15;1965-04-15;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.6261&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.6267;rejestr zabytków;dokładny;Opole-Wróblin, st. 64;88-37;52;epoka brązu ;osada;A-793/88 z 1988-05-31;1988-05-31;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.6267&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.6254;rejestr zabytków;dokładny;Opole-Wróblin, st. 65;88-37;53;epoka brązu ;osada;A-787/88 z 1988-03-15;1988-03-15;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.6254&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.6251;rejestr zabytków;dokładny;Opole-Wróblin, st. 66;88-37;54;epoka żelaza;osada;A-783/88 z 1988-03-11;1988-03-11;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.6251&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.6256;rejestr zabytków;dokładny;Opole-Wróblin, st. 69;88-37;74;epoka żelaza;osada;A-863/89 z 1989-11-30;1989-11-30;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.6256&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.6271;rejestr zabytków;dokładny;Opole-Wójtowa Wieś, st. 71;90-37;2;epoka żelaza;osada;A-931/91 z 1991-06-01;1991-06-01;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.6271&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.6236;rejestr zabytków;dokładny;Opole-Zakrzów;89-37;;epoka brązu ;osada;A-22/65 z 1965-04-15, A-22/65 z 1987-01-23;1965-04-15;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.6236&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.5496;rejestr zabytków;dokładny;Winów, st. 5;90-37;69;epoka żelaza;osada;A-924/91 z 1991-05-29;1991-05-29;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.5496&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.5372;rejestr zabytków;dokładny;Wrzoski, st. 5;89-36;17;epoka żelaza;osada;A-628/84 z 1984-03-08;1984-03-08;opolskie;Opole;Opole;Opole;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.5372&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.4628;rejestr zabytków;przybliżony;Brzeg, st. 1;85-32;12;średniowiecze;miasto;A-3/65 z 1965-04-15;1965-04-15;opolskie;brzeski;Brzeg;Brzeg;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.4628&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.3363;rejestr zabytków;przybliżony;Bąków, st. 8;87-31;19;epoka żelaza;osada;A-1098/98 z 1998-12-08;1998-12-08;opolskie;brzeski;Grodków - obszar wiejski;Bąków;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.3363&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.4504;rejestr zabytków;przybliżony;Bąków, st. 9;87-31;20;epoka żelaza;punkt osadniczy;A-1099/98 z 1998-12-08;1998-12-08;opolskie;brzeski;Grodków - obszar wiejski;Bąków;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.4504&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.5262;rejestr zabytków;przybliżony;Gierów, st. 2;89-30;;średniowiecze;grodzisko;A-52/66 z 1966-02-07;1966-02-07;opolskie;brzeski;Grodków - obszar wiejski;Gierów;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.5262&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.5276;rejestr zabytków;przybliżony;Gnojna, st. 2;88-31;2;średniowiecze;grodzisko;A-61/2008 z 2008-12-29;2008-12-29;opolskie;brzeski;Grodków - obszar wiejski;Gnojna;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.5276&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.4447;rejestr zabytków;przybliżony;Jędrzejów, st. 1;89-31;1;średniowiecze;grodzisko;A-415/75 z 1975-03-17;1975-03-17;opolskie;brzeski;Grodków - obszar wiejski;Jędrzejów;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.4447&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.4383;rejestr zabytków;dokładny;Jędrzejów, st. 2;89-31;2;średniowiecze;grodzisko;A-59/2007 z 2007-12-27;2007-12-27;opolskie;brzeski;Grodków - obszar wiejski;Jędrzejów;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.4383&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.5274;rejestr zabytków;przybliżony;Kobiela, st. 1;90-31;7;średniowiecze;grodzisko;A-84/2010 z 2010-06-28;2010-06-28;opolskie;brzeski;Grodków - obszar wiejski;Kobiela;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.5274&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.3405;rejestr zabytków;przybliżony;Kopice, st. 2;89-33;7;średniowiecze;grodzisko;A-138/68 z 1968-03-30;1968-03-30;opolskie;brzeski;Grodków - obszar wiejski;Kopice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.3405&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.5069;rejestr zabytków;dokładny;Lipowa, st. 4;88-32;7;epoka żelaza;osada;A-935/92 z 1992-12-22;1992-12-22;opolskie;brzeski;Grodków - obszar wiejski;Lipowa;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.5069&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.5180;rejestr zabytków;przybliżony;Młodoszowice, st. 1;87-31;35;epoka żelaza;osada;A-12/65 z 1965-04-15;1965-04-15;opolskie;brzeski;Grodków - obszar wiejski;Młodoszowice;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.5180&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.4996;rejestr zabytków;przybliżony;Osiek Grodkowski, st. 13;88-32;15;epoka żelaza;osada;A-938/92 z 1992-12-29;1992-12-29;opolskie;brzeski;Grodków - obszar wiejski;Osiek Grodkowski;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.4996&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.4993;rejestr zabytków;przybliżony;Osiek Grodkowski, st. 15;88-32;17;epoka żelaza;osada;A-937/92 z 1992-12-28;1992-12-28;opolskie;brzeski;Grodków - obszar wiejski;Osiek Grodkowski;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.4993&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.3393;rejestr zabytków;przybliżony;Osiek Grodkowski, st. 4;88-33;2;średniowiecze;grodzisko;A-452/77 z 1977-11-15;1977-11-15;opolskie;brzeski;Grodków - obszar wiejski;Osiek Grodkowski;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.3393&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.3395;rejestr zabytków;przybliżony;Osiek Grodkowski, st. 5;88-33;;epoka kamienia;stanowisko archeologiczne;A-107/68 z 1968-03-30;1968-03-30;opolskie;brzeski;Grodków - obszar wiejski;Osiek Grodkowski;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.3395&rejestr=rejestr-zabytkow
PL.1.9.ZIPOZ.NID_A_16_AR.3368;rejestr zabytków;przybliżony;Przylesie Dolne, st. 6;87-32;32;epoka żelaza;miejsce produkcji;A-800/88 z 1988-06-14;1988-06-14;opolskie;brzeski;Grodków - obszar wiejski;Przylesie Dolne;https://zabytek.pl/pl/obiekty/zabytek?inspire_id=PL.1.9.ZIPOZ.NID_A_16_AR.3368&rejestr=rejestr-zabytkow
